"","taxonname","group","year","abundance","relative_abundance","relative_abundance_perc","log_abundance","group2"
"3369","Rhyacophila_fasciata_ssp.","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"3370","Rhyacophila_fasciata_ssp.","Trichoptera",2012,0,0,0,0,"EPT"
"3371","Rhyacophila_fasciata_ssp.","Trichoptera",2013,0,0,0,0,"EPT"
"3372","Rhyacophila_fasciata_ssp.","Trichoptera",2014,1,0,0,0.693147180559945,"EPT"
"3373","Rhyacophila_fasciata_ssp.","Trichoptera",2015,0,0,0,0,"EPT"
"3374","Rhyacophila_fasciata_ssp.","Trichoptera",2016,0,0,0,0,"EPT"
"3375","Rhyacophila_fasciata_ssp.","Trichoptera",2017,0,0,0,0,"EPT"
"3376","Rhyacophila_fasciata_ssp.","Trichoptera",2020,0,0,0,0,"EPT"
"3377","Rhyacophila_nubila","Trichoptera",2010,0,0,0,0,"EPT"
"3378","Rhyacophila_nubila","Trichoptera",2012,0,0,0,0,"EPT"
"3379","Rhyacophila_nubila","Trichoptera",2013,0,0,0,0,"EPT"
"3380","Rhyacophila_nubila","Trichoptera",2014,29,0,0,3.40119738166216,"EPT"
"3381","Rhyacophila_nubila","Trichoptera",2015,13,0,0,2.63905732961526,"EPT"
"3382","Rhyacophila_nubila","Trichoptera",2016,53,0,0,3.98898404656427,"EPT"
"3383","Rhyacophila_nubila","Trichoptera",2017,0,0,0,0,"EPT"
"3384","Rhyacophila_nubila","Trichoptera",2020,33,0,0,3.52636052461616,"EPT"
"3385","Rhyacophila_pascoei","Trichoptera",2010,0,0,0,0,"EPT"
"3386","Rhyacophila_pascoei","Trichoptera",2012,0,0,0,0,"EPT"
"3387","Rhyacophila_pascoei","Trichoptera",2013,0,0,0,0,"EPT"
"3388","Rhyacophila_pascoei","Trichoptera",2014,1,0,0,0.693147180559945,"EPT"
"3389","Rhyacophila_pascoei","Trichoptera",2015,2,0,0,1.09861228866811,"EPT"
"3390","Rhyacophila_pascoei","Trichoptera",2016,4,0,0,1.6094379124341,"EPT"
"3391","Rhyacophila_pascoei","Trichoptera",2017,0,0,0,0,"EPT"
"3392","Rhyacophila_pascoei","Trichoptera",2020,0,0,0,0,"EPT"
"3393","Rhyacophila_sp.","Trichoptera",2010,6,0,0,1.94591014905531,"EPT"
"3394","Rhyacophila_sp.","Trichoptera",2012,0,0,0,0,"EPT"
"3395","Rhyacophila_sp.","Trichoptera",2013,0,0,0,0,"EPT"
"3396","Rhyacophila_sp.","Trichoptera",2014,1,0,0,0.693147180559945,"EPT"
"3397","Rhyacophila_sp.","Trichoptera",2015,3,0,0,1.38629436111989,"EPT"
"3398","Rhyacophila_sp.","Trichoptera",2016,0,0,0,0,"EPT"
"3399","Rhyacophila_sp.","Trichoptera",2017,1,0,0,0.693147180559945,"EPT"
"3400","Rhyacophila_sp.","Trichoptera",2020,24,0,0,3.2188758248682,"EPT"
"3401","Segmentina_nitida","Gastropoda",2010,0,0,0,0,"Mollusc"
"3402","Segmentina_nitida","Gastropoda",2012,0,0,0,0,"Mollusc"
"3403","Segmentina_nitida","Gastropoda",2013,0,0,0,0,"Mollusc"
"3404","Segmentina_nitida","Gastropoda",2014,0,0,0,0,"Mollusc"
"3405","Segmentina_nitida","Gastropoda",2015,0,0,0,0,"Mollusc"
"3406","Segmentina_nitida","Gastropoda",2016,0,0,0,0,"Mollusc"
"3407","Segmentina_nitida","Gastropoda",2017,2,0,0,1.09861228866811,"Mollusc"
"3408","Segmentina_nitida","Gastropoda",2020,10,0,0,2.39789527279837,"Mollusc"
"3409","Sergentia_coracina","Diptera",2010,0,0,0,0,"Insect"
"3410","Sergentia_coracina","Diptera",2012,0,0,0,0,"Insect"
"3411","Sergentia_coracina","Diptera",2013,0,0,0,0,"Insect"
"3412","Sergentia_coracina","Diptera",2014,14,0,0,2.70805020110221,"Insect"
"3413","Sergentia_coracina","Diptera",2015,0,0,0,0,"Insect"
"3414","Sergentia_coracina","Diptera",2016,0,0,0,0,"Insect"
"3415","Sergentia_coracina","Diptera",2017,0,0,0,0,"Insect"
"3416","Sergentia_coracina","Diptera",2020,0,0,0,0,"Insect"
"3417","Sericostoma_personatum","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"3418","Sericostoma_personatum","Trichoptera",2012,374,0.01,1,5.92692602597041,"EPT"
"3419","Sericostoma_personatum","Trichoptera",2013,314,0.01,1,5.75257263882563,"EPT"
"3420","Sericostoma_personatum","Trichoptera",2014,58,0,0,4.07753744390572,"EPT"
"3421","Sericostoma_personatum","Trichoptera",2015,20,0,0,3.04452243772342,"EPT"
"3422","Sericostoma_personatum","Trichoptera",2016,47,0,0,3.87120101090789,"EPT"
"3423","Sericostoma_personatum","Trichoptera",2017,31,0,0,3.46573590279973,"EPT"
"3424","Sericostoma_personatum","Trichoptera",2020,54,0,0,4.00733318523247,"EPT"
"3425","Sericostoma_schneideri","Trichoptera",2010,2,0,0,1.09861228866811,"EPT"
"3426","Sericostoma_schneideri","Trichoptera",2012,0,0,0,0,"EPT"
"3427","Sericostoma_schneideri","Trichoptera",2013,19,0,0,2.99573227355399,"EPT"
"3428","Sericostoma_schneideri","Trichoptera",2014,4,0,0,1.6094379124341,"EPT"
"3429","Sericostoma_schneideri","Trichoptera",2015,0,0,0,0,"EPT"
"3430","Sericostoma_schneideri","Trichoptera",2016,32,0,0,3.49650756146648,"EPT"
"3431","Sericostoma_schneideri","Trichoptera",2017,0,0,0,0,"EPT"
"3432","Sericostoma_schneideri","Trichoptera",2020,8,0,0,2.19722457733622,"EPT"
"3433","Sericostoma_sp.","Trichoptera",2010,2,0,0,1.09861228866811,"EPT"
"3434","Sericostoma_sp.","Trichoptera",2012,0,0,0,0,"EPT"
"3435","Sericostoma_sp.","Trichoptera",2013,0,0,0,0,"EPT"
"3436","Sericostoma_sp.","Trichoptera",2014,4,0,0,1.6094379124341,"EPT"
"3437","Sericostoma_sp.","Trichoptera",2015,0,0,0,0,"EPT"
"3438","Sericostoma_sp.","Trichoptera",2016,5,0,0,1.79175946922805,"EPT"
"3439","Sericostoma_sp.","Trichoptera",2017,0,0,0,0,"EPT"
"3440","Sericostoma_sp.","Trichoptera",2020,0,0,0,0,"EPT"
"3441","Serratella_ignita","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"3442","Serratella_ignita","Ephemeroptera",2012,0,0,0,0,"Ephemeroptera"
"3443","Serratella_ignita","Ephemeroptera",2013,1,0,0,0.693147180559945,"Ephemeroptera"
"3444","Serratella_ignita","Ephemeroptera",2014,1,0,0,0.693147180559945,"Ephemeroptera"
"3445","Serratella_ignita","Ephemeroptera",2015,1,0,0,0.693147180559945,"Ephemeroptera"
"3446","Serratella_ignita","Ephemeroptera",2016,3,0,0,1.38629436111989,"Ephemeroptera"
"3447","Serratella_ignita","Ephemeroptera",2017,68,0,0,4.23410650459726,"Ephemeroptera"
"3448","Serratella_ignita","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"3449","Sialis_fuliginosa","Megaloptera",2010,0,0,0,0,"Insect"
"3450","Sialis_fuliginosa","Megaloptera",2012,0,0,0,0,"Insect"
"3451","Sialis_fuliginosa","Megaloptera",2013,0,0,0,0,"Insect"
"3452","Sialis_fuliginosa","Megaloptera",2014,0,0,0,0,"Insect"
"3453","Sialis_fuliginosa","Megaloptera",2015,0,0,0,0,"Insect"
"3454","Sialis_fuliginosa","Megaloptera",2016,0,0,0,0,"Insect"
"3455","Sialis_fuliginosa","Megaloptera",2017,0,0,0,0,"Insect"
"3456","Sialis_fuliginosa","Megaloptera",2020,4,0,0,1.6094379124341,"Insect"
"3457","Sialis_lutaria","Megaloptera",2010,24,0,0,3.2188758248682,"Insect"
"3458","Sialis_lutaria","Megaloptera",2012,161,0,0,5.08759633523238,"Insect"
"3459","Sialis_lutaria","Megaloptera",2013,157,0,0,5.06259503302697,"Insect"
"3460","Sialis_lutaria","Megaloptera",2014,40,0,0,3.71357206670431,"Insect"
"3461","Sialis_lutaria","Megaloptera",2015,30,0,0,3.43398720448515,"Insect"
"3462","Sialis_lutaria","Megaloptera",2016,65,0,0,4.18965474202643,"Insect"
"3463","Sialis_lutaria","Megaloptera",2017,41,0,0,3.73766961828337,"Insect"
"3464","Sialis_lutaria","Megaloptera",2020,57,0,0,4.06044301054642,"Insect"
"3465","Sialis_sp.","Megaloptera",2010,33,0,0,3.52636052461616,"Insect"
"3466","Sialis_sp.","Megaloptera",2012,22,0,0,3.13549421592915,"Insect"
"3467","Sialis_sp.","Megaloptera",2013,21,0,0,3.09104245335832,"Insect"
"3468","Sialis_sp.","Megaloptera",2014,21,0,0,3.09104245335832,"Insect"
"3469","Sialis_sp.","Megaloptera",2015,64,0,0,4.17438726989564,"Insect"
"3470","Sialis_sp.","Megaloptera",2016,13,0,0,2.63905732961526,"Insect"
"3471","Sialis_sp.","Megaloptera",2017,19,0,0,2.99573227355399,"Insect"
"3472","Sialis_sp.","Megaloptera",2020,32,0,0,3.49650756146648,"Insect"
"3473","Sigara_falleni","Hemiptera",2010,1,0,0,0.693147180559945,"Insect"
"3474","Sigara_falleni","Hemiptera",2012,8,0,0,2.19722457733622,"Insect"
"3475","Sigara_falleni","Hemiptera",2013,76,0,0,4.34380542185368,"Insect"
"3476","Sigara_falleni","Hemiptera",2014,31,0,0,3.46573590279973,"Insect"
"3477","Sigara_falleni","Hemiptera",2015,11,0,0,2.484906649788,"Insect"
"3478","Sigara_falleni","Hemiptera",2016,4,0,0,1.6094379124341,"Insect"
"3479","Sigara_falleni","Hemiptera",2017,95,0,0,4.56434819146784,"Insect"
"3480","Sigara_falleni","Hemiptera",2020,29,0,0,3.40119738166216,"Insect"
"3481","Sigara_fossarum","Hemiptera",2010,0,0,0,0,"Insect"
"3482","Sigara_fossarum","Hemiptera",2012,0,0,0,0,"Insect"
"3483","Sigara_fossarum","Hemiptera",2013,0,0,0,0,"Insect"
"3484","Sigara_fossarum","Hemiptera",2014,0,0,0,0,"Insect"
"3485","Sigara_fossarum","Hemiptera",2015,7,0,0,2.07944154167984,"Insect"
"3486","Sigara_fossarum","Hemiptera",2016,0,0,0,0,"Insect"
"3487","Sigara_fossarum","Hemiptera",2017,0,0,0,0,"Insect"
"3488","Sigara_fossarum","Hemiptera",2020,0,0,0,0,"Insect"
"3489","Sigara_hellensii","Hemiptera",2010,0,0,0,0,"Insect"
"3490","Sigara_hellensii","Hemiptera",2012,22,0,0,3.13549421592915,"Insect"
"3491","Sigara_hellensii","Hemiptera",2013,0,0,0,0,"Insect"
"3492","Sigara_hellensii","Hemiptera",2014,7,0,0,2.07944154167984,"Insect"
"3493","Sigara_hellensii","Hemiptera",2015,0,0,0,0,"Insect"
"3494","Sigara_hellensii","Hemiptera",2016,0,0,0,0,"Insect"
"3495","Sigara_hellensii","Hemiptera",2017,0,0,0,0,"Insect"
"3496","Sigara_hellensii","Hemiptera",2020,0,0,0,0,"Insect"
"3497","Sigara_semistriata","Hemiptera",2010,0,0,0,0,"Insect"
"3498","Sigara_semistriata","Hemiptera",2012,0,0,0,0,"Insect"
"3499","Sigara_semistriata","Hemiptera",2013,0,0,0,0,"Insect"
"3500","Sigara_semistriata","Hemiptera",2014,1,0,0,0.693147180559945,"Insect"
"3501","Sigara_semistriata","Hemiptera",2015,1,0,0,0.693147180559945,"Insect"
"3502","Sigara_semistriata","Hemiptera",2016,0,0,0,0,"Insect"
"3503","Sigara_semistriata","Hemiptera",2017,0,0,0,0,"Insect"
"3504","Sigara_semistriata","Hemiptera",2020,0,0,0,0,"Insect"
"3505","Sigara_sp.","Hemiptera",2010,105,0.01,1,4.66343909411207,"Insect"
"3506","Sigara_sp.","Hemiptera",2012,0,0,0,0,"Insect"
"3507","Sigara_sp.","Hemiptera",2013,2,0,0,1.09861228866811,"Insect"
"3508","Sigara_sp.","Hemiptera",2014,144,0,0,4.97673374242057,"Insect"
"3509","Sigara_sp.","Hemiptera",2015,28,0,0,3.36729582998647,"Insect"
"3510","Sigara_sp.","Hemiptera",2016,7,0,0,2.07944154167984,"Insect"
"3511","Sigara_sp.","Hemiptera",2017,0,0,0,0,"Insect"
"3512","Sigara_sp.","Hemiptera",2020,3,0,0,1.38629436111989,"Insect"
"3513","Sigara_striata","Hemiptera",2010,0,0,0,0,"Insect"
"3514","Sigara_striata","Hemiptera",2012,0,0,0,0,"Insect"
"3515","Sigara_striata","Hemiptera",2013,0,0,0,0,"Insect"
"3516","Sigara_striata","Hemiptera",2014,1,0,0,0.693147180559945,"Insect"
"3517","Sigara_striata","Hemiptera",2015,1,0,0,0.693147180559945,"Insect"
"3518","Sigara_striata","Hemiptera",2016,1,0,0,0.693147180559945,"Insect"
"3519","Sigara_striata","Hemiptera",2017,0,0,0,0,"Insect"
"3520","Sigara_striata","Hemiptera",2020,9,0,0,2.30258509299405,"Insect"
"3521","Silo_pallipes","Trichoptera",2010,0,0,0,0,"EPT"
"3522","Silo_pallipes","Trichoptera",2012,1,0,0,0.693147180559945,"EPT"
"3523","Silo_pallipes","Trichoptera",2013,1,0,0,0.693147180559945,"EPT"
"3524","Silo_pallipes","Trichoptera",2014,21,0,0,3.09104245335832,"EPT"
"3525","Silo_pallipes","Trichoptera",2015,16,0,0,2.83321334405622,"EPT"
"3526","Silo_pallipes","Trichoptera",2016,0,0,0,0,"EPT"
"3527","Silo_pallipes","Trichoptera",2017,0,0,0,0,"EPT"
"3528","Silo_pallipes","Trichoptera",2020,0,0,0,0,"EPT"
"3529","Simuliidae_Gen._sp.","Diptera",2010,160,0.01,1,5.08140436498446,"Insect"
"3530","Simuliidae_Gen._sp.","Diptera",2012,78,0,0,4.36944785246702,"Insect"
"3531","Simuliidae_Gen._sp.","Diptera",2013,635,0.02,2,6.45519856334012,"Insect"
"3532","Simuliidae_Gen._sp.","Diptera",2014,206,0.01,1,5.33271879326537,"Insect"
"3533","Simuliidae_Gen._sp.","Diptera",2015,116,0,0,4.76217393479776,"Insect"
"3534","Simuliidae_Gen._sp.","Diptera",2016,991,0.03,3,6.89972310728487,"Insect"
"3535","Simuliidae_Gen._sp.","Diptera",2017,1245,0.05,5,7.1276936993474,"Insect"
"3536","Simuliidae_Gen._sp.","Diptera",2020,798,0.02,2,6.68336094576627,"Insect"
"3537","Simulium_sp.","Diptera",2010,0,0,0,0,"Insect"
"3538","Simulium_sp.","Diptera",2012,3,0,0,1.38629436111989,"Insect"
"3539","Simulium_sp.","Diptera",2013,0,0,0,0,"Insect"
"3540","Simulium_sp.","Diptera",2014,0,0,0,0,"Insect"
"3541","Simulium_sp.","Diptera",2015,44,0,0,3.80666248977032,"Insect"
"3542","Simulium_sp.","Diptera",2016,96,0,0,4.57471097850338,"Insect"
"3543","Simulium_sp.","Diptera",2017,23,0,0,3.17805383034795,"Insect"
"3544","Simulium_sp.","Diptera",2020,24,0,0,3.2188758248682,"Insect"
"3545","Somatochlora_flavomaculata","Odonata",2010,0,0,0,0,"Insect"
"3546","Somatochlora_flavomaculata","Odonata",2012,0,0,0,0,"Insect"
"3547","Somatochlora_flavomaculata","Odonata",2013,0,0,0,0,"Insect"
"3548","Somatochlora_flavomaculata","Odonata",2014,0,0,0,0,"Insect"
"3549","Somatochlora_flavomaculata","Odonata",2015,0,0,0,0,"Insect"
"3550","Somatochlora_flavomaculata","Odonata",2016,0,0,0,0,"Insect"
"3551","Somatochlora_flavomaculata","Odonata",2017,0,0,0,0,"Insect"
"3552","Somatochlora_flavomaculata","Odonata",2020,2,0,0,1.09861228866811,"Insect"
"3553","Somatochlora_metallica","Odonata",2010,0,0,0,0,"Insect"
"3554","Somatochlora_metallica","Odonata",2012,0,0,0,0,"Insect"
"3555","Somatochlora_metallica","Odonata",2013,0,0,0,0,"Insect"
"3556","Somatochlora_metallica","Odonata",2014,0,0,0,0,"Insect"
"3557","Somatochlora_metallica","Odonata",2015,0,0,0,0,"Insect"
"3558","Somatochlora_metallica","Odonata",2016,3,0,0,1.38629436111989,"Insect"
"3559","Somatochlora_metallica","Odonata",2017,0,0,0,0,"Insect"
"3560","Somatochlora_metallica","Odonata",2020,0,0,0,0,"Insect"
"3561","Sphaeriidae_Gen._sp.","Bivalvia",2010,72,0,0,4.29045944114839,"Mollusc"
"3562","Sphaeriidae_Gen._sp.","Bivalvia",2012,0,0,0,0,"Mollusc"
"3563","Sphaeriidae_Gen._sp.","Bivalvia",2013,0,0,0,0,"Mollusc"
"3564","Sphaeriidae_Gen._sp.","Bivalvia",2014,0,0,0,0,"Mollusc"
"3565","Sphaeriidae_Gen._sp.","Bivalvia",2015,0,0,0,0,"Mollusc"
"3566","Sphaeriidae_Gen._sp.","Bivalvia",2016,0,0,0,0,"Mollusc"
"3567","Sphaeriidae_Gen._sp.","Bivalvia",2017,0,0,0,0,"Mollusc"
"3568","Sphaeriidae_Gen._sp.","Bivalvia",2020,0,0,0,0,"Mollusc"
"3569","Sphaerium_corneum","Bivalvia",2010,167,0.01,1,5.12396397940326,"Mollusc"
"3570","Sphaerium_corneum","Bivalvia",2012,1265,0.03,3,7.14361760270412,"Mollusc"
"3571","Sphaerium_corneum","Bivalvia",2013,1096,0.03,3,7.00033446027523,"Mollusc"
"3572","Sphaerium_corneum","Bivalvia",2014,405,0.01,1,6.00635315960173,"Mollusc"
"3573","Sphaerium_corneum","Bivalvia",2015,336,0.01,1,5.82008293035236,"Mollusc"
"3574","Sphaerium_corneum","Bivalvia",2016,488,0.02,2,6.19236248947487,"Mollusc"
"3575","Sphaerium_corneum","Bivalvia",2017,397,0.01,1,5.98645200528444,"Mollusc"
"3576","Sphaerium_corneum","Bivalvia",2020,297,0.01,1,5.6970934865054,"Mollusc"
"3577","Sphaerium_rivicola","Bivalvia",2010,0,0,0,0,"Mollusc"
"3578","Sphaerium_rivicola","Bivalvia",2012,36,0,0,3.61091791264422,"Mollusc"
"3579","Sphaerium_rivicola","Bivalvia",2013,332,0.01,1,5.80814248998044,"Mollusc"
"3580","Sphaerium_rivicola","Bivalvia",2014,78,0,0,4.36944785246702,"Mollusc"
"3581","Sphaerium_rivicola","Bivalvia",2015,275,0.01,1,5.62040086571715,"Mollusc"
"3582","Sphaerium_rivicola","Bivalvia",2016,455,0.02,2,6.12249280951439,"Mollusc"
"3583","Sphaerium_rivicola","Bivalvia",2017,172,0.01,1,5.15329159449778,"Mollusc"
"3584","Sphaerium_rivicola","Bivalvia",2020,12,0,0,2.56494935746154,"Mollusc"
"3585","Sphaerium_solidum","Bivalvia",2010,0,0,0,0,"Mollusc"
"3586","Sphaerium_solidum","Bivalvia",2012,0,0,0,0,"Mollusc"
"3587","Sphaerium_solidum","Bivalvia",2013,12,0,0,2.56494935746154,"Mollusc"
"3588","Sphaerium_solidum","Bivalvia",2014,0,0,0,0,"Mollusc"
"3589","Sphaerium_solidum","Bivalvia",2015,37,0,0,3.63758615972639,"Mollusc"
"3590","Sphaerium_solidum","Bivalvia",2016,56,0,0,4.04305126783455,"Mollusc"
"3591","Sphaerium_solidum","Bivalvia",2017,6,0,0,1.94591014905531,"Mollusc"
"3592","Sphaerium_solidum","Bivalvia",2020,142,0,0,4.96284463025991,"Mollusc"
"3593","Sphaerium_sp.","Bivalvia",2010,79,0,0,4.38202663467388,"Mollusc"
"3594","Sphaerium_sp.","Bivalvia",2012,57,0,0,4.06044301054642,"Mollusc"
"3595","Sphaerium_sp.","Bivalvia",2013,18,0,0,2.94443897916644,"Mollusc"
"3596","Sphaerium_sp.","Bivalvia",2014,96,0,0,4.57471097850338,"Mollusc"
"3597","Sphaerium_sp.","Bivalvia",2015,237,0.01,1,5.47227067367148,"Mollusc"
"3598","Sphaerium_sp.","Bivalvia",2016,155,0.01,1,5.04985600724954,"Mollusc"
"3599","Sphaerium_sp.","Bivalvia",2017,85,0,0,4.45434729625351,"Mollusc"
"3600","Sphaerium_sp.","Bivalvia",2020,21,0,0,3.09104245335832,"Mollusc"
"3601","Stagnicola_corvus","Gastropoda",2010,0,0,0,0,"Mollusc"
"3602","Stagnicola_corvus","Gastropoda",2012,0,0,0,0,"Mollusc"
"3603","Stagnicola_corvus","Gastropoda",2013,0,0,0,0,"Mollusc"
"3604","Stagnicola_corvus","Gastropoda",2014,0,0,0,0,"Mollusc"
"3605","Stagnicola_corvus","Gastropoda",2015,0,0,0,0,"Mollusc"
"3606","Stagnicola_corvus","Gastropoda",2016,0,0,0,0,"Mollusc"
"3607","Stagnicola_corvus","Gastropoda",2017,0,0,0,0,"Mollusc"
"3608","Stagnicola_corvus","Gastropoda",2020,6,0,0,1.94591014905531,"Mollusc"
"3609","Stagnicola_palustris","Gastropoda",2010,0,0,0,0,"Mollusc"
"3610","Stagnicola_palustris","Gastropoda",2012,0,0,0,0,"Mollusc"
"3611","Stagnicola_palustris","Gastropoda",2013,0,0,0,0,"Mollusc"
"3612","Stagnicola_palustris","Gastropoda",2014,4,0,0,1.6094379124341,"Mollusc"
"3613","Stagnicola_palustris","Gastropoda",2015,0,0,0,0,"Mollusc"
"3614","Stagnicola_palustris","Gastropoda",2016,0,0,0,0,"Mollusc"
"3615","Stagnicola_palustris","Gastropoda",2017,8,0,0,2.19722457733622,"Mollusc"
"3616","Stagnicola_palustris","Gastropoda",2020,0,0,0,0,"Mollusc"
"3617","Stenophylax_permistus","Trichoptera",2010,9,0,0,2.30258509299405,"EPT"
"3618","Stenophylax_permistus","Trichoptera",2012,0,0,0,0,"EPT"
"3619","Stenophylax_permistus","Trichoptera",2013,0,0,0,0,"EPT"
"3620","Stenophylax_permistus","Trichoptera",2014,0,0,0,0,"EPT"
"3621","Stenophylax_permistus","Trichoptera",2015,0,0,0,0,"EPT"
"3622","Stenophylax_permistus","Trichoptera",2016,0,0,0,0,"EPT"
"3623","Stenophylax_permistus","Trichoptera",2017,16,0,0,2.83321334405622,"EPT"
"3624","Stenophylax_permistus","Trichoptera",2020,0,0,0,0,"EPT"
"3625","Stratiomys_sp.","Diptera",2010,1,0,0,0.693147180559945,"Insect"
"3626","Stratiomys_sp.","Diptera",2012,0,0,0,0,"Insect"
"3627","Stratiomys_sp.","Diptera",2013,0,0,0,0,"Insect"
"3628","Stratiomys_sp.","Diptera",2014,0,0,0,0,"Insect"
"3629","Stratiomys_sp.","Diptera",2015,6,0,0,1.94591014905531,"Insect"
"3630","Stratiomys_sp.","Diptera",2016,0,0,0,0,"Insect"
"3631","Stratiomys_sp.","Diptera",2017,0,0,0,0,"Insect"
"3632","Stratiomys_sp.","Diptera",2020,0,0,0,0,"Insect"
"3633","Stylaria_lacustris","Oligochaeta",2010,0,0,0,0,"Annelid"
"3634","Stylaria_lacustris","Oligochaeta",2012,0,0,0,0,"Annelid"
"3635","Stylaria_lacustris","Oligochaeta",2013,19,0,0,2.99573227355399,"Annelid"
"3636","Stylaria_lacustris","Oligochaeta",2014,25,0,0,3.25809653802148,"Annelid"
"3637","Stylaria_lacustris","Oligochaeta",2015,24,0,0,3.2188758248682,"Annelid"
"3638","Stylaria_lacustris","Oligochaeta",2016,53,0,0,3.98898404656427,"Annelid"
"3639","Stylaria_lacustris","Oligochaeta",2017,0,0,0,0,"Annelid"
"3640","Stylaria_lacustris","Oligochaeta",2020,207,0.01,1,5.33753807970132,"Annelid"
"3641","Synendotendipes_impar","Diptera",2010,0,0,0,0,"Insect"
"3642","Synendotendipes_impar","Diptera",2012,0,0,0,0,"Insect"
"3643","Synendotendipes_impar","Diptera",2013,0,0,0,0,"Insect"
"3644","Synendotendipes_impar","Diptera",2014,12,0,0,2.56494935746154,"Insect"
"3645","Synendotendipes_impar","Diptera",2015,0,0,0,0,"Insect"
"3646","Synendotendipes_impar","Diptera",2016,0,0,0,0,"Insect"
"3647","Synendotendipes_impar","Diptera",2017,0,0,0,0,"Insect"
"3648","Synendotendipes_impar","Diptera",2020,1,0,0,0.693147180559945,"Insect"
"3649","Synurella_ambulans","Amphipoda",2010,0,0,0,0,"Crustacea"
"3650","Synurella_ambulans","Amphipoda",2012,0,0,0,0,"Crustacea"
"3651","Synurella_ambulans","Amphipoda",2013,20,0,0,3.04452243772342,"Crustacea"
"3652","Synurella_ambulans","Amphipoda",2014,28,0,0,3.36729582998647,"Crustacea"
"3653","Synurella_ambulans","Amphipoda",2015,40,0,0,3.71357206670431,"Crustacea"
"3654","Synurella_ambulans","Amphipoda",2016,15,0,0,2.77258872223978,"Crustacea"
"3655","Synurella_ambulans","Amphipoda",2017,46,0,0,3.85014760171006,"Crustacea"
"3656","Synurella_ambulans","Amphipoda",2020,26,0,0,3.29583686600433,"Crustacea"
"3657","Syrphidae_Gen._sp.","Diptera",2010,0,0,0,0,"Insect"
"3658","Syrphidae_Gen._sp.","Diptera",2012,0,0,0,0,"Insect"
"3659","Syrphidae_Gen._sp.","Diptera",2013,0,0,0,0,"Insect"
"3660","Syrphidae_Gen._sp.","Diptera",2014,0,0,0,0,"Insect"
"3661","Syrphidae_Gen._sp.","Diptera",2015,0,0,0,0,"Insect"
"3662","Syrphidae_Gen._sp.","Diptera",2016,1,0,0,0.693147180559945,"Insect"
"3663","Syrphidae_Gen._sp.","Diptera",2017,0,0,0,0,"Insect"
"3664","Syrphidae_Gen._sp.","Diptera",2020,0,0,0,0,"Insect"
"3665","Tabanidae_Gen._sp.","Diptera",2010,0,0,0,0,"Insect"
"3666","Tabanidae_Gen._sp.","Diptera",2012,0,0,0,0,"Insect"
"3667","Tabanidae_Gen._sp.","Diptera",2013,0,0,0,0,"Insect"
"3668","Tabanidae_Gen._sp.","Diptera",2014,0,0,0,0,"Insect"
"3669","Tabanidae_Gen._sp.","Diptera",2015,0,0,0,0,"Insect"
"3670","Tabanidae_Gen._sp.","Diptera",2016,0,0,0,0,"Insect"
"3671","Tabanidae_Gen._sp.","Diptera",2017,2,0,0,1.09861228866811,"Insect"
"3672","Tabanidae_Gen._sp.","Diptera",2020,0,0,0,0,"Insect"
"3673","Tabanus_sp.","Diptera",2010,68,0,0,4.23410650459726,"Insect"
"3674","Tabanus_sp.","Diptera",2012,210,0.01,1,5.35185813347607,"Insect"
"3675","Tabanus_sp.","Diptera",2013,176,0.01,1,5.17614973257383,"Insect"
"3676","Tabanus_sp.","Diptera",2014,188,0.01,1,5.24174701505964,"Insect"
"3677","Tabanus_sp.","Diptera",2015,14,0,0,2.70805020110221,"Insect"
"3678","Tabanus_sp.","Diptera",2016,68,0,0,4.23410650459726,"Insect"
"3679","Tabanus_sp.","Diptera",2017,28,0,0,3.36729582998647,"Insect"
"3680","Tabanus_sp.","Diptera",2020,44,0,0,3.80666248977032,"Insect"
"3681","Taeniopteryx_nebulosa","Plecoptera",2010,446,0.03,3,6.10255859461357,"EPT"
"3682","Taeniopteryx_nebulosa","Plecoptera",2012,171,0,0,5.14749447681345,"EPT"
"3683","Taeniopteryx_nebulosa","Plecoptera",2013,135,0,0,4.91265488573605,"EPT"
"3684","Taeniopteryx_nebulosa","Plecoptera",2014,91,0,0,4.52178857704904,"EPT"
"3685","Taeniopteryx_nebulosa","Plecoptera",2015,44,0,0,3.80666248977032,"EPT"
"3686","Taeniopteryx_nebulosa","Plecoptera",2016,118,0,0,4.77912349311153,"EPT"
"3687","Taeniopteryx_nebulosa","Plecoptera",2017,66,0,0,4.20469261939097,"EPT"
"3688","Taeniopteryx_nebulosa","Plecoptera",2020,96,0,0,4.57471097850338,"EPT"
"3689","Tanypodinae_Gen._sp.","Diptera",2010,0,0,0,0,"Insect"
"3690","Tanypodinae_Gen._sp.","Diptera",2012,5,0,0,1.79175946922805,"Insect"
